252617;
252618;
252619;
252620;Attack Affinities
252640;HP
252641;
252642;
252643;
252644;
252645;
252646;
252647;
252648;
252649;
252650;Stamina
252651;
252652;
252653;
252654;
252655;
252656;
252657;
252658;
252659;
252660;FP
252661;
252662;
252663;
252664;
252665;
252666;
252667;
252668;
252669;
252670;Attributes
252671;
252672;
252673;
252674;
252675;
252676;
252677;
252678;
252679;
252680;Passive Abilities
252681;
252682;
252683;
252684;
252685;
252686;
252687;
252688;
252689;
252690;Movement
252691;
252692;
252693;
252694;
252695;
252696;
252697;
252698;
252699;
252700;The Camera
252701;
252702;
252703;
252704;
252705;
252706;
252707;
252708;
252709;
252710;Jumping
252711;
252712;
252713;
252714;
252715;
252716;
252717;
252718;
252719;
252720;The Sacred Flask
252721;
252722;
252723;
252724;
252725;
252726;
252727;
252728;
252729;
252730;Attacking
252731;
252732;
252733;
252734;
252735;
252736;
252737;
252738;
252739;
252740;Dodging
252741;
252742;
252743;
252744;
252745;
252746;
252747;
252748;
252749;
252750;Guarding
252751;
252752;
252753;
252754;
252755;
252756;
252757;
252758;
252759;
252760;Character Skills
252761;
252762;
252763;
252764;
252765;
252766;
252767;
252768;
252769;
252770;Ultimate Arts
252810;
252811;
252812;
252813;
252814;
252815;
252816;
252817;
252818;
252819;
252820;
252821;
252822;
252823;
252824;
252825;
252826;
252827;
252828;
252829;
252830;
252831;
252832;
252833;
252834;
252835;
252836;
252837;
252838;
252839;
252840;
252841;
252842;
252843;
252844;
252845;
252846;
252847;
252848;
252849;
252850;
252851;
252852;
252853;
252854;
252855;
252856;
252857;
252858;
252859;
252860;
252861;
252862;
252863;
252864;
252865;
252866;
252867;
252868;
252869;
252870;
252871;
252872;
252873;
252874;
252875;
252876;
252877;
252878;
252879;
252880;
252900;Magic Cocktail: Single
252901;
252902;
252903;Magic Cocktail: Double 1
252904;Magic Cocktail: Double 2
252905;
252906;
252907;Magic Cocktail: Mixed
301020;Sites of Grace
301900;Roundtable Hold
301901;Welcome to the Network Test!
301902;Thank You for Playing!
301903;
301904;
301905;Sparring Grounds
301920;The Deep of Night
301921;
301922;
301923;
301924;
301925;
301926;
301927;
301928;
301929;
301930;Change Garb
301931;
301932;
301933;
301934;
301935;
301936;
301937;
301938;
301939;
301940;Relic Rites
301941;
301942;
301943;
301944;
301945;
301946;
301947;
301948;
301949;
301950;Depths Relics
301951;
301952;
301953;
301954;
301955;
301956;
301957;
301958;
301959;
301960;New Character: The Duchess
301961;
301962;
301963;
301964;
301965;
301966;
301967;
301968;
301969;
301970;New Character: The Revenant
301971;
301972;
301973;
301974;
301975;
301976;
301977;
301978;
301979;
301980;When the Earth Shifts
302000;Partial Remembrances
302001;
302002;
302003;
302004;
302005;
302006;
302007;
302008;
302009;
302010;Realm of Remembrance
302011;
302012;
302013;
302014;
302015;
302016;
302017;
302018;
302019;
302020;Concluding Remembrances
302021;
302022;
302023;
302024;
302025;
302026;
302027;
302028;
302029;
302030;Personal Objectives
302031;
302032;
302033;
302034;
302035;
302036;
302037;
302038;
302039;
302040;The World After Finishing the Game
302041;
302042;
302043;
302044;
302045;
302046;
302047;
302048;
302049;
302050;Realm of Remembrance
302051;
302052;
302053;
302054;
302055;
302056;
302057;
302058;
302059;
302060;Sovereign Sigils
302061;
302062;
302063;
302064;
302065;
302066;
302067;
302068;
302069;
302070;Helpful Hints
302430;Skills
400000;Guide
402020;Equipment Menu
402021;
402022;
402023;
402024;
402025;
402026;
402027;
402028;
402029;
402030;Status Menu
402100;Map Menu
402200;Level Up Menu
402300;Shops
402390;Strengthen Armament Menu
402391;
402392;
402393;
402394;
402395;Special Smithing Table
403020;Expeditions
403021;Expeditions
403022;Team Expeditions
403023;
403024;
403025;
403026;
403027;
403028;
403029;
403030;
403031;Character Selection
403032;
403033;
403034;
403035;
403036;
403037;
403038;
403039;
403040;Change Garb Menu
403041;
403042;
403043;
403044;
403045;
403046;
403047;
403048;
403049;
403050;Relic Rites Menu
403051;Relic Rites Menu
403052;
403053;
403054;
403055;
403056;
403057;
403058;
403059;
403060;Visual Codex Menu
403061;Visual Codex Menu
403062;
403063;
403064;
403065;
403066;
403067;
403068;
403069;
403070;Journal
403071;
403072;
403073;
403074;
403075;
403076;
403077;
403078;
403079;
403080;Small Jar Bazaar
403091;Sparring Equipment Menu
403092;Sparring Settings Menu
403130;Map: Key Locations
403131;
403132;
403133;
403134;
403135;
403136;
403137;
403138;
403139;
403140;Map: Field Info
403141;
403142;
403143;
403144;
403145;Map: Finding Armaments and Items
403170;Armament Replication Menu
403171;
403172;
403173;
403174;
403175;
403176;
403177;
403178;
403179;
403180;Victor's Record Menu 
403181;
403182;
403183;
403184;
403185;
403186;
403187;
403188;
403189;
403190;Map: Key Locations [1]
403191;
403192;
403193;
403194;
403195;
403196;
403197;
403198;
403199;
403200;Map: Key Locations [2]
403201;
403202;
403203;
403204;
403205;
403206;
403207;
403208;
403209;
403210;Map: Key Locations [3]
403211;
403212;
403213;
403214;
403215;
403216;
403217;
403218;
403219;
403220;Map: Environmental Information
403221;
403222;
403223;
403224;
403225;
403226;
403227;
403228;
403229;
403230;Map: Other Information
403300;Item Pins
403301;
403302;
403303;
403304;
403305;
403306;
403307;
403308;
403309;
403310;Material Effects
403311;
403312;
403313;
403314;
403315;
403316;
403317;
403318;
403319;
403320;Ties to Other Worlds
403321;
403322;
403323;
403324;
403325;
403326;
403327;
403328;
403329;
403330;Armament Properties
403331;
403332;
403333;
403334;
403335;
403336;
403337;
403338;
403339;
403340;Map: Show Tunnel
403360;Pins
403361;
403362;
403363;
403364;
403365;
403366;
403367;
403368;
403369;
403370;Gestures
403371;
403372;
403373;
403374;
403375;
403376;
403377;
403378;
403379;
403380;Runes and Murk
403381;
403382;
403383;
403384;
403385;
403386;
403387;
403388;
403389;
403390;Cataclysms
403391;
403392;
403393;
403394;
403395;
403396;
403397;
403398;
403399;
403400;Shifting Earth: Rotted Woods
403401;
403402;
403403;
403404;
403405;
403406;
403407;
403408;
403409;
403410;Shifting Earth: Noklateo, the Shrouded City
403411;
403412;
403413;
403414;
403415;
403416;
403417;
403418;
403419;
403420;Shifting Earth: Mountaintop
403421;
403422;
403423;
403424;
403425;
403426;
403427;
403428;
403429;
403430;Shifting Earth: The Crater
403500;The Deep of Night: Depth and Rating
