101026018;
101026019;
101026020;Thank you.
101027000;The stakes have risen. But I am as calm as I've ever been. Calmer, perhaps.
101027001;
101027002;
101027003;
101027004;
101027005;
101027006;
101027007;
101027008;
101027009;
101027010;Makes no sense, but it's true.
101028000;...
101029000;Hmm. Something else?
101030000;Go on, have your fill.
101031000;When do we fight?
101032000;The Night could swallow us at any moment.
101032001;
101032002;
101032003;
101032004;
101032005;
101032006;
101032007;
101032008;
101032009;
101032010;Don't expect me to show the fiends any mercy.
101033000;I'm well-acquainted with all types of arms.
101033001;
101033002;
101033003;
101033004;
101033005;
101033006;
101033007;
101033008;
101033009;
101033010;I can make use of any weapons you find troublesome.
102001000;I am the Priestess. The voice of your formless master.
102001001;
102001002;
102001003;
102001004;
102001005;
102001006;
102001007;
102001008;
102001009;
102001010;You were chosen. For your potential to vanquish the Night.
102001011;You were chosen. For your potential to vanquish the Night.
102001012;
102001013;
102001014;
102001015;
102001016;
102001017;
102001018;
102001019;
102001020;This message is for you. You will hear it often.
102001040;"Seekers of redemption."
102001041;
102001042;
102001043;
102001044;
102001045;
102001046;
102001047;
102001048;
102001049;
102001050;"On the third night, this land will fall."
102001051;
102001052;
102001053;
102001054;
102001055;
102001056;
102001057;
102001058;
102001059;
102001060;"Band together, and prepare to claim..."
102001061;
102001062;
102001063;
102001064;
102001065;
102001066;
102001067;
102001068;
102001069;
102001070;"The life of the Nightlord."
102001071;
102001072;
102001073;
102001074;
102001075;
102001076;
102001077;
102001078;
102001079;
102001080;That is all.
102001081;
102001082;
102001083;
102001084;
102001085;
102001086;
102001087;
102001088;
102001089;
102001090;The Nightlord is a living cataclysm, bent on laying waste to the very land that anchors us.
102001091;
102001092;
102001093;
102001094;
102001095;
102001096;
102001097;
102001098;
102001099;
102001100;Unless we bring its end, our world will be undone.
102001101;
102001102;
102001103;
102001104;
102001105;
102001106;
102001107;
102001108;
102001109;
102001110;And for this, I need your help.
102002000;What is it? I will do my utmost to aid you.
102003000;This is a hidden refuge. A place where warriors gather.
102003001;
102003002;
102003003;
102003004;
102003005;
102003006;
102003007;
102003008;
102003009;
102003010;Rest assured, though it is in disrepair, you will be safe here.
102003011;
102003012;
102003013;
102003014;
102003015;
102003016;
102003017;
102003018;
102003019;
102003020;We even have a caretaker. He might strike you as...odd...
102003021;
102003022;
102003023;
102003024;
102003025;
102003026;
102003027;
102003028;
102003029;
102003030;...But he is worthy of trust. Speak to him, if you please.
102003031;
102003032;
102003033;
102003034;
102003035;
102003036;
102003037;
102003038;
102003039;
102003040;The coming war cannot be won with determination alone.
102003041;
102003042;
102003043;
102003044;
102003045;
102003046;
102003047;
102003048;
102003049;
102003050;Thus we are well-provisioned. Ensure you have all you need before leaving for battle.
102004000;...
102004001;
102004002;
102004003;
102004004;
102004005;
102004006;
102004007;
102004008;
102004009;
102004010;Regrettably, I have no means to fight.
102004011;
102004012;
102004013;
102004014;
102004015;
102004016;
102004017;
102004018;
102004019;
102004020;It might strike you as presumptuous, but I am in need of your help all the same.
102005000;Fortune favours the well-prepared.
102010000;So our dear caretaker let the cat out the bag...
102010001;
102010002;
102010003;
102010004;
102010005;
102010006;
102010007;
102010008;
102010009;
102010010;It's true, I'm imprisoned by the Roundtable Hold.
102010011;
102010012;
102010013;
102010014;
102010015;
102010016;
102010017;
102010018;
102010019;
102010020;Far from an architect of this scheme, I am merely another Condemned.
You may find it amusing, but it is the truth.
102010021;
102010022;
102010023;
102010024;
102010025;
102010026;
102010027;
102010028;
102010029;
102010030;...
102010090;Once we're done, it will be goodbye.
102011000;The Roundtable Hold and I are one and the same.
102011001;
102011002;
102011003;
102011004;
102011005;
102011006;
102011007;
102011008;
102011009;
102011010;I am rooted to this place. My exit forbidden.
102011030;...
102011031;
102011032;
102011033;
102011034;
102011035;
102011036;
102011037;
102011038;
102011039;
102011040;I'm glad we're in this together. It could be worse.
102011041;
102011042;
102011043;
102011044;
102011045;
102011046;
102011047;
102011048;
102011049;
102011050;We will win this war. I promise.
102012000;What do you mean to say?
102012001;
102012002;
102012003;
102012004;
102012005;
102012006;
102012007;
102012008;
102012009;
102012010;You discovered that I was trapped, and...
102012030;I'm sorry, but this is no fairy tale.
102012050;Then allow me to give you a token of my favour, gallant sir knight.
102013000;There we are.
102013001;
102013002;
102013003;
102013004;
102013005;
102013006;
102013007;
102013008;
102013009;
102013010;...I will try to remain optimistic about my rescue.
102014000;Is that...?
102014001;
102014002;
102014003;
102014004;
102014005;
102014006;
102014007;
102014008;
102014009;
102014010;I'm sorry, but that's the timepiece I misplaced.
102014011;
102014012;
102014013;
102014014;
102014015;
102014016;
102014017;
102014018;
102014019;
102014020;Could I trouble you to have it back?
102016000;I see. How unfortunate.
102016001;
102016002;
102016003;
102016004;
102016005;
102016006;
102016007;
102016008;
102016009;
102016010;I cannot force you, but I am patient.
102017000;What is it? You can tell me.
102018000;Make sure you're ready.
102023000;There you are.
102023001;
102023002;
102023003;
102023004;
102023005;
102023006;
102023007;
102023008;
102023009;
102023010;There is a task I would like you to perform. Would you be so kind as to find me some flowers?
102023011;
102023012;
102023013;
102023014;
102023015;
102023016;
102023017;
102023018;
102023019;
102023020;Since you're familiar with the old, golden realm and have an eye for beauty,
102023021;
102023022;
102023023;
102023024;
102023025;
102023026;
102023027;
102023028;
102023029;
102023030;I'm sure you can locate some which positively brim with Grace.
102023031;
102023032;
102023033;
102023034;
102023035;
102023036;
102023037;
102023038;
102023039;
102023040;If you wouldn't mind, of course.
102024000;Surely you can see it.
102024001;
102024002;
102024003;
102024004;
102024005;
102024006;
102024007;
102024008;
102024009;
102024010;The light is fading fast. It won't be long now.
102024011;
102024012;
102024013;
102024014;
102024015;
102024016;
102024017;
102024018;
102024019;
102024020;We have no choice but to augment what little Grace we enjoy.
102024021;
102024022;
102024023;
102024024;
102024025;
102024026;
102024027;
102024028;
102024029;
102024030;And your memories will be the key.
102025000;Is that...?
102025001;
102025002;
102025003;
102025004;
102025005;
102025006;
102025007;
102025008;
102025009;
102025010;Though faint, I feel its radiance...
102025011;
102025012;
102025013;
102025014;
102025015;
102025016;
102025017;
102025018;
102025019;
102025020;Let's give it a try.
102025100;Are these...?
102025101;
102025102;
102025103;
102025104;
102025105;
102025106;
102025107;
102025108;
102025109;
102025110;Though faint, I feel their radiance...
102025111;
102025112;
102025113;
102025114;
102025115;
102025116;
102025117;
102025118;
102025119;
102025120;Let's give them a try.
102026000;No luck.
102026001;
102026002;
102026003;
102026004;
102026005;
102026006;
102026007;
102026008;
102026009;
102026010;We haven't enough...
102027000;...
102027001;
102027002;
102027003;
102027004;
102027005;
102027006;
102027007;
102027008;
102027009;
102027010;That's that.
102027011;
102027012;
102027013;
102027014;
102027015;
102027016;
102027017;
102027018;
102027019;
102027020;It's like a cracked chalice, leaking as it's replenished.
102027021;
102027022;
102027023;
102027024;
102027025;
102027026;
102027027;
102027028;
102027029;
102027030;If the seeds would only sprout, it could be restored. But that will take time.
102027031;
102027032;
102027033;
102027034;
102027035;
102027036;
102027037;
102027038;
102027039;
102027040;We've tried all we can. Our original plan will have to do.
102027041;
102027042;
102027043;
102027044;
102027045;
102027046;
102027047;
102027048;
102027049;
102027050;I'm grateful for your assistance, nonetheless.
102028000;Oh, you found more.
102028001;
102028002;
102028003;
102028004;
102028005;
102028006;
102028007;
102028008;
102028009;
102028010;Let's try again.
102029000;I knew you'd soon return...
102029001;
102029002;
102029003;
102029004;
102029005;
102029006;
102029007;
102029008;
102029009;
102029010;I can feel the warmth of its radiance.
102029011;
102029012;
102029013;
102029014;
102029015;
102029016;
102029017;
102029018;
102029019;
102029020;Please...this time it has to work...
102030000;We've reclaimed the light of Grace. We owe this to you.
102030001;
102030002;
102030003;
102030004;
102030005;
102030006;
102030007;
102030008;
102030009;
102030010;Thank you. Truly.
102030011;
102030012;
102030013;
102030014;
102030015;
102030016;
102030017;
102030018;
102030019;
102030020;But what's this wound...? Ah, from your memories...
102030021;
102030022;
102030023;
102030024;
102030025;
102030026;
102030027;
102030028;
102030029;
102030030;I vow, as Priestess,
102030031;
102030032;
102030033;
102030034;
102030035;
102030036;
102030037;
102030038;
102030039;
102030040;that the Erdtree will live again. It shall be as you remember.
102030041;
102030042;
102030043;
102030044;
102030045;
102030046;
102030047;
102030048;
102030049;
102030050;So please. Do not lose sight of yourself.
102031000;Splendid work.
102031001;
102031002;
102031003;
102031004;
102031005;
102031006;
102031007;
102031008;
102031009;
102031010;Here, something for your efforts.
102031011;
102031012;
102031013;
102031014;
102031015;
102031016;
102031017;
102031018;
102031019;
102031020;Now. About the traitor from your Fellowship.
102031021;
102031022;
102031023;
102031024;
102031025;
102031026;
102031027;
102031028;
102031029;
102031030;We know very little. But we will find out more soon enough.
102031031;
102031032;
102031033;
102031034;
102031035;
102031036;
102031037;
102031038;
102031039;
102031040;In the meantime I have another task for you to perform. Come to me again when you're ready.
102032000;Then you're good and ready?
102034000;I need you to eliminate the carriers of a plague.
102034001;
102034002;
102034003;
102034004;
102034005;
102034006;
102034007;
102034008;
102034009;
102034010;The frenzy they bear spreads quietly...
102034011;
102034012;
102034013;
102034014;
102034015;
102034016;
102034017;
102034018;
102034019;
102034020;Strewing chaos across the land.
102034021;
102034022;
102034023;
102034024;
102034025;
102034026;
102034027;
102034028;
102034029;
102034030;Left unchecked, our work will be gravely imperilled.
102034031;
102034032;
102034033;
102034034;
102034035;
102034036;
102034037;
102034038;
102034039;
102034040;Be careful.
102038000;Good work.
102038001;
102038002;
102038003;
102038004;
102038005;
102038006;
102038007;
102038008;
102038009;
102038010;Once again, you have performed magnificently. Here is your reward.
102039000;Allow me to call upon you again, if I may.
102039001;
102039002;
102039003;
102039004;
102039005;
102039006;
102039007;
102039008;
102039009;
102039010;I will share anything I might discover about the traitor you seek.
102041000;Oh, there you are.
102041001;
102041002;
102041003;
102041004;
102041005;
102041006;
102041007;
102041008;
102041009;
102041010;I need your help once more. It concerns your traitor.
102041011;
102041012;
102041013;
102041014;
102041015;
102041016;
102041017;
102041018;
102041019;
102041020;Let us talk.
102042000;May I explain your next task? Or would you speak of something else?
102043000;I need you to eliminate a band of Condemned.
102043001;
102043002;
102043003;
102043004;
102043005;
102043006;
102043007;
102043008;
102043009;
102043010;These Condemned valiantly faced down the Night, but ultimately failed and surrendered to the darkness.
102043011;
102043012;
102043013;
102043014;
102043015;
102043016;
102043017;
102043018;
102043019;
102043020;They are, in fact, us.
102043040;Worse still, they multiply through their marriage to the Night, spreading from one world to the next.
102043041;
102043042;
102043043;
102043044;
102043045;
102043046;
102043047;
102043048;
102043049;
102043050;We must stop them before it's too late.
102043051;
102043052;
102043053;
102043054;
102043055;
102043056;
102043057;
102043058;
102043059;
102043060;Ahh, yes.
102043061;
102043062;
102043063;
102043064;
102043065;
102043066;
102043067;
102043068;
102043069;
102043070;As you may have surmised, versions of you from other worlds are found among their number.
102043071;
102043072;
102043073;
102043074;
102043075;
102043076;
102043077;
102043078;
102043079;
102043080;And we might just learn something from them.
102043081;
102043082;
102043083;
102043084;
102043085;
102043086;
102043087;
102043088;
102043089;
102043090;Best of luck.
102044000;I commend your efforts.
102044001;
102044002;
102044003;
102044004;
102044005;
102044006;
102044007;
102044008;
102044009;
102044010;Please, accept this token of thanks.
102044011;
102044012;
102044013;
102044014;
102044015;
102044016;
102044017;
102044018;
102044019;
102044020;Now then, have you any news to report?
102045000;Your condition has worsened.
102045001;
102045002;
102045003;
102045004;
102045005;
102045006;
102045007;
102045008;
102045009;
102045010;There's only so much that can be hidden... We'll have to do something about that.
102046000;Are you certain?
102046001;
102046002;
102046003;
102046004;
102046005;
102046006;
102046007;
102046008;
102046009;
102046010;Impossible... Unless...
102046011;
102046012;
102046013;
102046014;
102046015;
102046016;
102046017;
102046018;
102046019;
102046020;Listen carefully.
102046021;
102046022;
102046023;
102046024;
102046025;
102046026;
102046027;
102046028;
102046029;
102046030;Your condition, the contamination, it's spreading.
102046031;
102046032;
102046033;
102046034;
102046035;
102046036;
102046037;
102046038;
102046039;
102046040;If it continues, you'll be swallowed by the Night again.
102046041;
102046042;
102046043;
102046044;
102046045;
102046046;
102046047;
102046048;
102046049;
102046050;You must conquer this. This fear of the Night.
102047000;You might say the words, but deep down, you do not believe them.
102047001;
102047002;
102047003;
102047004;
102047005;
102047006;
102047007;
102047008;
102047009;
102047010;Go to see the witch. She should be able to help.
102050000;You've done it.
102050001;
102050002;
102050003;
102050004;
102050005;
102050006;
102050007;
102050008;
102050009;
102050010;I would congratulate you...
102050011;
102050012;
102050013;
102050014;
102050015;
102050016;
102050017;
102050018;
102050019;
102050020;But judging by the cloud hanging over your head, I suppose you're not out of the woods yet.
102050021;
102050022;
102050023;
102050024;
102050025;
102050026;
102050027;
102050028;
102050029;
102050030;I understand. It's no easy task, facing the truth.
102050031;
102050032;
102050033;
102050034;
102050035;
102050036;
102050037;
102050038;
102050039;
102050040;I understand all too well...
102051000;When you first awoke?
102051001;
102051002;
102051003;
102051004;
102051005;
102051006;
102051007;
102051008;
102051009;
102051010;I did not believe you had any recollection of this Roundtable,
102051011;
102051012;
102051013;
102051014;
102051015;
102051016;
102051017;
102051018;
102051019;
102051020;or those of us here, for that matter,
102051021;
102051022;
102051023;
102051024;
102051025;
102051026;
102051027;
102051028;
102051029;
102051030;but we have fought together countless times.
102051031;
102051032;
102051033;
102051034;
102051035;
102051036;
102051037;
102051038;
102051039;
102051040;Do not be afraid.
102051041;
102051042;
102051043;
102051044;
102051045;
102051046;
102051047;
102051048;
102051049;
102051050;Remember well, that above all else we are allies.
102051051;
102051052;
102051053;
102051054;
102051055;
102051056;
102051057;
102051058;
102051059;
102051060;It is good to have you. Once again.
102052000;What's this? Ah, it must be repaired already.
102052001;
102052002;
102052003;
102052004;
102052005;
102052006;
102052007;
102052008;
102052009;
102052010;That barely took any time at all. Thank you for fetching it.
102052011;
102052012;
102052013;
102052014;
102052015;
102052016;
102052017;
102052018;
102052019;
102052020;This...is a thing of great value to me.
102052021;
102052022;
102052023;
102052024;
102052025;
102052026;
102052027;
102052028;
102052029;
102052030;A compass that will lead me to someone dear.
102052031;
102052032;
102052033;
102052034;
102052035;
102052036;
102052037;
102052038;
102052039;
102052040;I suppose you're thinking that earrings normally come in pairs...
102052041;
102052042;
102052043;
102052044;
102052045;
102052046;
102052047;
102052048;
102052049;
102052050;Well, the other one is with my brother. Though I've never met him.
102052051;
102052052;
102052053;
102052054;
102052055;
102052056;
102052057;
102052058;
102052059;
102052060;Mother knew we would be wrenched away from each other...
102052061;
102052062;
102052063;
102052064;
102052065;
102052066;
102052067;
102052068;
102052069;
102052070;...Forgive me, I've likely talked your ear off.
102052071;
102052072;
102052073;
102052074;
102052075;
102052076;
102052077;
102052078;
102052079;
102052080;We must prepare for the next battle.
102053000;Won't you please part with the pocketwatch?
102054000;"The Fellowship." That's the name of the mercenary outfit you belong to, is it not?
102054001;
102054002;
102054003;
102054004;
102054005;
102054006;
102054007;
102054008;
102054009;
102054010;You travel around the world, settling conflicts through clandestine acts.
102054011;
102054012;
102054013;
102054014;
102054015;
102054016;
102054017;
102054018;
102054019;
102054020;Masters of assassination.
102054040;As unsettling as your talents might seem to an outsider, in service to our cause they are reassuring indeed.
102055000;The traitor you're after.
102055001;
102055002;
102055003;
102055004;
102055005;
102055006;
102055007;
102055008;
102055009;
102055010;It seems I too am involved in all of this.
102055011;
102055012;
102055013;
102055014;
102055015;
102055016;
102055017;
102055018;
102055019;
102055020;One of those summoned to the Roundtable is said to have abandoned their duties.
102055021;
102055022;
102055023;
102055024;
102055025;
102055026;
102055027;
102055028;
102055029;
102055030;Or so the voice has intimated.
102055031;
102055032;
102055033;
102055034;
102055035;
102055036;
102055037;
102055038;
102055039;
102055040;I was thinking of telling the others, but then, you arrived.
102055041;
102055042;
102055043;
102055044;
102055045;
102055046;
102055047;
102055048;
102055049;
102055050;As if you had appeared to help me pursue the matter...
102055051;
102055052;
102055053;
102055054;
102055055;
102055056;
102055057;
102055058;
102055059;
102055060;The traitors of the Roundtable and the Fellowship appear to be one and the same.
102055061;
102055062;
102055063;
102055064;
102055065;
102055066;
102055067;
102055068;
102055069;
102055070;Let's you and I get to the bottom of this.
102056000;The one who crafted the arrowhead was...the Monster?
102056001;
102056002;
102056003;
102056004;
102056005;
102056006;
102056007;
102056008;
102056009;
102056010;A student of your order who became obsessed with killing...
102056011;
102056012;
102056013;
102056014;
102056015;
102056016;
102056017;
102056018;
102056019;
102056020;So that's where it came from.
102056021;
102056022;
102056023;
102056024;
102056025;
102056026;
102056027;
102056028;
102056029;
102056030;An excellent avenue to investigate. My thanks.
102057000;I didn't think he would make the first move...
102057001;
102057002;
102057003;
102057004;
102057005;
102057006;
102057007;
102057008;
102057009;
102057010;We should bide our time for now.
102058000;This man has been expecting you.
102058001;
102058002;
102058003;
102058004;
102058005;
102058006;
102058007;
102058008;
102058009;
102058010;It's time you spoke.
102059000;An Edge of Order...
102059001;
102059002;
102059003;
102059004;
102059005;
102059006;
102059007;
102059008;
102059009;
102059010;I know how you might find one.
102059011;
102059012;
102059013;
102059014;
102059015;
102059016;
102059017;
102059018;
102059019;
102059020;The beings known as Night Centaurs spill over with sacred power.
102059040;Your search should begin with them.
102060010;I am surprised to learn the truth of your natures.
102060011;
102060012;
102060013;
102060014;
102060015;
102060016;
102060017;
102060018;
102060019;
102060020;However, we strive for the same purpose. I need nothing more.
102060021;
102060022;
102060023;
102060024;
102060025;
102060026;
102060027;
102060028;
102060029;
102060030;The sad thing is...I think in other circumstances, he might have joined us here.
102060031;
102060032;
102060033;
102060034;
102060035;
102060036;
102060037;
102060038;
102060039;
102060040;...But in the end, he chose to be a monster.
102061000;You've returned.
102061001;
102061002;
102061003;
102061004;
102061005;
102061006;
102061007;
102061008;
102061009;
102061010;Thank you for the flowers.
102061011;
102061012;
102061013;
102061014;
102061015;
102061016;
102061017;
102061018;
102061019;
102061020;Would you mind taking them to the Iron Menial?
102061021;
102061022;
102061023;
102061024;
102061025;
102061026;
102061027;
102061028;
102061029;
102061030;He's just putting the finishing touches on some flower beds, in fact.
102062000;He seemed to like the flowers.
102062001;
102062002;
102062003;
102062004;
102062005;
102062006;
102062007;
102062008;
102062009;
102062010;And now I know your memories are trustworthy.
102062011;
102062012;
102062013;
102062014;
102062015;
102062016;
102062017;
102062018;
102062019;
102062020;I'm sorry I had to test you.
102062021;
102062022;
102062023;
102062024;
102062025;
102062026;
102062027;
102062028;
102062029;
102062030;There is a voice...I can hear. I fear something will happen before long...
102063000;This place mirrors the traditions of yore.
102063001;
102063002;
102063003;
102063004;
102063005;
102063006;
102063007;
102063008;
102063009;
102063010;Only the light of Grace preserves our connection to the outside world.
102063011;
102063012;
102063013;
102063014;
102063015;
102063016;
102063017;
102063018;
102063019;
