ID,Name,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,pad2,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,isPenetrateChr,isPenetrateObj,pad_old,launchConditionType,FollowType,EmittePosType,isAttackSFX,isEndlessHit,isPenetrateMap,isHitBothTeam,isUseSharedHitList,isUseMultiDmyPolyIfPlace,isHitOtherBulletForceEraseA,isHitOtherBulletForceEraseB,isHitForceMagic,isIgnoreSfxIfHitWater,isIgnoreMoveStateIfHitWater,isHitDarkForceMagic,dmgCalcSide,isEnableAutoHoming,isSyncBulletCulcDumypolyPos,isOwnerOverrideInitAngle,isInheritSfxToChild,darkDamageDamp,bulletSfxDeleteType_byHit,bulletSfxDeleteType_byLifeDead,targetYOffsetRange,shootAngleYMaxRandom,shootAngleXMaxRandom,intervalCreateBulletId,intervalCreateTimeMin,intervalCreateTimeMax,predictionShootObserveTime,intervalCreateWaitTime,sfxPostureType,createLimitGroupId,pad5,isInheritSpeedToChild,isDisableHitSfx_byChrAndObj,isCheckWall_byCenterRay,isHitFlare,isUseBulletWallFilter,pad1,isNonDependenceMagicForFunnleNum,isAiInterruptShootNoDamageBullet,randomCreateRadius,followOffset_BaseHeight,assetNo_Hit,lifeRandomRange,homingAngleX,ballisticCalcType,attachEffectType,seId_Bullet1,seId_Bullet2,seId_Hit,seId_Flick,howitzerShootAngleXMin,howitzerShootAngleXMax,howitzerInitMinVelocity,howitzerInitMaxVelocity,sfxId_ForceErase,bulletSfxDeleteType_byForceErase,pad3,followDmypoly_forSfxPose,followOffset_Radius,spBulletDistUpRate,nolockTargetDist,unknown_1,unknown_2,unknown_3,unknown_4,unknown_5,unknown_6,unknown_7,unknown_8,unknown_9,unknown_10,unknown_11,unknown_12,unknown_13,unknown_14,unknown_15,unknown_16,unknown_17,fh_unknown_1,fh_unknown_2,fh_unknown_3,fh_unknown_4,fh_unknown_padding,
13509000,Lightning arrow,13509000,528602,528603,-1,0.7,30,0,0,0,0,30,60,60,50,50,0,0,0.1,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,10,0,0,254,254,254,254,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
11376000,old moonlight,11376000,-1,528904,-1,0.06,12,0,0,0,0,30,0,0,30,30,0,0,0.3,-1,0,0,0,1,0,-1,0,11376001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
11376001,old moonlight_1,11376001,528903,528904,-1,0.25,12,0,0,0,0,30,0,0,30,30,0,1,0.45,-1,0,0,0,1,0,-1,0,-1,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
11376100,old moonlight,11376100,-1,528909,-1,0.06,12,0,0,0,0,30,0,0,30,30,0,0,0.33,-1,0,0,0,1,0,-1,0,11376101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
11376101,old moonlight_1,11376101,528908,528909,-1,0.5,12,0,0,0,0,45,0,0,45,45,0,1,0.45,-1,0,0,0,1,0,-1,0,-1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
13730000,Lifehunt Scythe,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,103731000,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
13730100,Lifehunt Scythe,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,103731100,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
13730200,Lifehunt Scythe,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,103731200,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
13730300,Lifehunt Scythe,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,103731300,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
13730400,Lifehunt Scythe,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,103731400,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407000,Black Serpent,12407000,-1,924072,-1,0.4,2,0,145,145,0,3,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12407100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407100,Black Serpent_1,12407100,-1,924072,-1,0.45,2,0,145,145,0,4,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12407200,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407200,Black Serpent_1_1,12407100,-1,924072,-1,0.35,2,0,145,145,0,5,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12407300,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407300,Black Serpent_1_1_1,12407100,-1,924072,-1,0.35,2,0,145,145,0,9,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12407400,0,0,0,0,0,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407400,Black Serpent_1_1_1_1,12407100,-1,924072,-1,0.35,2,0,145,145,0,9,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12407500,0,0,0,0,0,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407500,Black Serpent_1_1_1_1_1,12407100,-1,924072,-1,0.35,2,0,145,145,0,9,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12407600,0,0,0,0,0,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407600,Black Serpent_1_1_1_1_1_1,12407100,-1,924072,-1,0.35,2,0,120,145,0,10,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12407700,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407700,Black Serpent_1_1_1_1_1_1_1,12407100,-1,924072,-1,0.35,2,0,120,145,0,10,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12407800,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407800,Black Serpent_1_1_1_1_1_1_1_1,12407100,-1,924072,-1,0.35,2,0,120,145,0,10,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12407900,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12407900,Black Serpent_1_1_1_1_1_1_1_1_1,12407900,-1,924072,-1,0.35,2,0,120,145,0,10,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12408000,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12408000,Black Serpent_1_1_1_1_1_1_1_1_1_1,12407900,-1,924072,-1,0.35,2,0,120,145,0,10,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12408100,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12408100,Black Serpent_1_1_1_1_1_1_1_1_1_1_1,12407900,-1,924072,-1,0.35,2,0,120,145,0,10,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12408200,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12408200,Black Serpent_1_1_1_1_1_1_1_1_1_1_1_1,12407900,-1,924072,-1,0.35,2,0,120,145,0,10,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,12408300,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,12408400,0.1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,524034,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
