ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,ultCharge,ultCharge2,unknown_ult,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,affectedByCharacterScale,enableThrow,showDialogCondType,enableSparringGrounds,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,unk1a,unk1b,unk1c,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,equippedSpell_R1,equippedSpell_R2,unknown_3,unknown_4,spAttributeVariationValue,unknown_5,swordArtsTableId,sparringGroundsEventFlagId,heroMovesetOverrideID,heroID,spAttributeMixcraft,heroBehaviorVariationID,criticalAtkRate,attachEffectId,reviveDamage,unknown_11,
2570700,[Uncommon] Sacred Gotthard Twinswords,1,0,[0|0|0],200,1111001,0,1,0,700,250,100,38,38,0,30,100,30,30,30,-1,-1,-1,100064,-1,-1,100,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,1,1,1,1,15,15,5,1607,1170,0,80,1,32,1,10,47,0,0,0,45,60,0,35,200,-1,-1,3,-1,7,0,1,23,2,0,100,0,13,640,0,0,0,0,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,106,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,1023,0.015,1,1,0,1,1,0,0,1,0,0,0,1,1,30,47,4,6,20,2,15,15,6,0,15,0,137,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2500,310,6,6,1,0,40,-1,-1,-1,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,-1,-1,0,0,0,0,20000010,0,0,0,0,-1,1.1,-1,14,-1
2570800,[Uncommon] Magic Gotthard Twinswords,1,0,[0|0|0],200,1111001,0,1,0,700,250,100,38,38,30,0,100,30,30,30,-1,-1,-1,100064,-1,-1,100,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,1,1,1,1,15,15,5,1607,1170,0,80,1,32,1,10,47,47,0,0,45,60,0,35,200,-1,-1,3,-1,7,0,1,23,2,0,100,0,10,640,0,0,0,0,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,106,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,1023,0.015,1,1,0,1,1,0,0,1,4,0,0,1,1,30,0,0,6,20,2,15,15,6,0,15,0,137,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2500,310,6,6,1,0,40,-1,-1,-1,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,-1,-1,0,0,0,0,20000010,0,0,0,0,-1,1.1,-1,14,-1
2570900,[Uncommon] Cold Gotthard Twinswords,1,0,[0|0|0],200,1111001,0,1,0,700,250,100,38,38,30,0,100,30,30,30,-1,107510,-1,100064,-1,-1,100,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,1,1,1,1,15,15,5,1607,1170,0,80,1,32,1,10,38,38,0,0,45,60,0,35,200,-1,-1,3,-1,7,0,1,23,2,0,100,0,10,640,0,0,0,0,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,106,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,1023,0.015,1,1,0,1,1,0,0,1,4,0,0,1,1,30,0,0,6,20,2,15,15,6,0,15,0,137,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2500,310,6,6,1,0,40,-1,-1,-1,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,-1,-1,0,0,0,0,20000010,0,0,0,0,-1,1.1,-1,14,-1
2571000,[Uncommon] Poison Gotthard Twinswords,1,0,[0|0|0],200,1111001,0,1,0,700,250,100,38,38,0,0,100,30,30,30,-1,106010,-1,100064,-1,-1,100,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,1,1,1,1,15,15,5,1607,1170,0,80,1,32,1,10,76,0,0,0,45,60,0,35,200,-1,-1,3,-1,7,0,1,23,2,0,100,0,0,640,0,0,0,0,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,106,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,1023,0.015,1,1,0,1,1,0,0,1,0,0,0,1,1,30,0,0,6,20,2,15,15,6,0,15,0,137,45,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2500,310,6,6,1,0,40,-1,-1,-1,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,-1,-1,0,0,0,0,20000010,0,0,0,0,-1,1.1,-1,14,-1
2571100,[Uncommon] Blood Gotthard Twinswords,1,0,[0|0|0],200,1111001,0,1,0,700,250,100,38,38,0,0,100,30,30,30,105010,-1,-1,100064,-1,-1,100,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,1,1,1,1,15,15,5,1607,1170,0,80,1,32,1,10,76,0,0,0,45,60,0,35,200,-1,-1,3,-1,7,0,1,23,2,0,100,0,0,640,0,0,0,0,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,106,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,1023,0.015,1,1,0,1,1,0,0,1,0,0,0,1,1,30,0,0,6,20,2,15,15,6,0,15,0,137,45,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2500,310,6,6,1,0,40,-1,-1,-1,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,-1,-1,0,0,0,0,20000010,0,0,0,0,-1,1.1,-1,14,-1
3510000,[Legendary] Greatsword of Damnation,1,0,[0|0|0],318,1219500,0,1,0,900,690,100,28,21,0,25,100,39,39,39,-1,-1,-1,-1,-1,-1,-1,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,1,1,1,1,15,15,5.5,637,7067,0,160,1,32,1,10,123,0,0,0,62,60,0,46,0,-1,-1,10,-1,7,0,1,25,2,0,100,0,13,125,2,12,0,0,0,0,99,0,0,10,70,0,1,0,0,0,22,22,22,22,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,1,0,0,0,1,1,39,79,0,6,30,2,22,22,6,0,22,0,5220,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,6900,310,6,6,3,0,60,-1,-1,-1,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,-1,-1,0,0,0,0,-1,0,270,1,0,350,1,-1,20,-1
3520000,[Legendary] Gael's Greatsword,1,0,[0|0|0],300,1220000,0,1,0,900,690,100,54,44,0,0,100,39,39,39,-1,-1,-1,-1,-1,-1,-1,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,1,1,1,1,15,15,5.5,234,1284,0,160,1,32,1,10,115,0,0,0,63,60,0,46,0,-1,-1,10,-1,7,0,1,25,2,0,100,0,0,125,2,12,0,0,0,0,99,0,0,10,70,0,1,0,0,0,22,22,22,22,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,1,0,0,0,1,1,39,0,0,6,30,2,22,22,6,0,22,0,128,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,6900,310,6,6,3,0,60,-1,-1,-1,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,3020000,-1,-1,0,0,0,0,-1,0,270,1,0,350,1,9041300,20,-1
3550000,[Rare] Greatsword of Solitude,1,0,[0|0|0],300,1213000,0,1,0,700,570,100,95,15,0,0,100,40,40,40,-1,-1,-1,-1,-1,-1,200,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,1,1,1,1,15,15,5.5,639,12209,0,160,1,32,1,10,120,0,0,0,84,60,0,46,300,-1,-1,7,-1,7,0,1,25,2,0,100,0,0,0,2,12,0,0,0,0,99,0,0,10,70,0,1,0,0,0,19,19,19,19,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,1,0,0,0,1,1,33,0,0,6,30,2,19,19,6,0,19,0,5430,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,2,0,60,-1,-1,-1,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,-1,-1,0,0,0,0,-1,0,270,1,0,350,1,-1,20,-1
3560000,[Legendary] Twin Princes' Greatsword,1,0,[0|0|0],300,1220000,0,1,0,700,570,100,46,38,15,15,100,40,40,40,-1,-1,-1,1092460,-1,-1,-1,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,1,1,1,1,15,15,5.5,2018,12264,0,160,1,32,1,10,80,0,20,0,60,60,0,46,400,-1,-1,10,-1,7,0,1,25,2,0,100,0,11,0,2,12,0,0,0,0,99,0,0,10,70,0,1,0,0,0,19,19,19,19,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,4,0,1,1,33,20,4,6,30,2,19,19,6,0,19,0,139,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,0,60,-1,-1,-1,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,-1,-1,0,0,0,0,-1,0,270,1,0,350,1,9040603,20,-1
4090000,[Rare] Fume Ultra Greatsword,1,0,[0|0|0],400,1307000,0,1,0,1050,1180,1000,106,20,0,0,100,40,40,40,-1,-1,-1,100061,-1,-1,200,4070000,4070000,4070000,4070000,4070000,4070000,4070000,4070000,4070000,4070000,4070000,-1,-1,-1,-1,-1,1,1,1,1,15,15,6,2000,1201,0,200,1,32,1,10,130,0,0,0,75,60,0,48,300,-1,-1,7,-1,7,0,1,26,2,0,151,0,0,633,2,12,0,0,0,0,99,0,0,30,80,0,2,0,0,0,22,22,22,22,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,26,0.09,1,0,0,1,1,0,0,0,0,0,0,1,1,38,0,0,6,40,2,22,22,6,0,22,0,144,0,0,0,0,7,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,11800,330,6,6,2,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,0,0,0,-1,1,-1,25,-1
4120000,[Rare] Lorian's Greatsword,1,0,[0|0|0],404,1306000,0,1,0,1050,1180,1000,40,30,25,25,100,38,49,38,-1,-1,-1,-1,-1,-1,200,4070000,4070000,4070000,4070000,4070000,4070000,4070000,4070000,4070000,4070000,4070000,-1,-1,-1,-1,-1,1,1,1,1,15,15,6,2017,12263,0,200,1,32,1,10,120,0,55,0,76,60,0,48,300,-1,-1,7,-1,7,0,1,26,2,0,100,0,11,135,2,12,0,0,0,0,99,0,0,30,80,0,2,0,0,0,22,22,22,22,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,26,0.09,1,0,0,1,1,0,0,0,0,4,0,1,1,38,0,0,6,40,2,22,22,6,0,22,0,138,23,0,0,0,7,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,11800,330,6,6,2,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,0,0,0,-1,1,-1,25,-1
4500000,[Legendary] Ancient Meteoric Ore Greatsword,1,0,[0|0|0],402,1307500,0,1,0,1650,1320,1000,50,0,0,0,100,56,50,50,-1,-1,-1,-1,-1,-1,-1,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,-1,-1,-1,-1,-1,1,1,1,1,15,15,6,635,12210,0,200,1,32,1,10,140,40,0,0,82,60,0,48,400,4,-1,10,-1,7,0,1,26,2,4,155,0,10,925,2,12,0,0,0,0,99,0,0,30,80,0,2,0,0,0,28,28,28,28,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,117,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,26,0.09,0,0,0,1,1,0,0,0,0,0,0,1,1,50,0,0,6,40,2,28,28,6,0,28,0,5240,26,0,0,2,7,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,3,13200,330,6,6,3,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,0,-1,0,0,0,0,-1,1,9040700,25,-1
4600000,[Legendary] Farron Greatsword,1,0,[0|0|0],400,1307000,0,1,0,900,1190,200,41,73,0,0,100,48,48,48,-1,-1,-1,8981916,-1,-1,-1,4100000,4100000,4100000,4100000,4100000,4100000,4100000,4100000,4100000,4100000,4100000,-1,-1,-1,-1,-1,1,1,1,1,15,15,6,2006,1065,0,200,1,32,1,10,115,0,0,0,75,60,0,48,400,5,-1,10,-1,7,0,1,26,2,0,151,0,0,635,2,2,0,0,0,0,99,0,0,30,80,0,2,0,0,0,26,26,26,26,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,106,2,1,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,161,0.09,0,1,0,1,1,0,0,0,0,0,0,1,1,48,0,0,6,40,2,26,26,6,0,26,0,134,34,0,0,2,7,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,11900,330,6,6,3,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,0,0,0,-1,1,8989010,25,-1
5070000,[Rare] Crow Quills,1,0,[0|0|0],500,1407000,0,1,0,500,180,100,8,76,0,0,100,30,30,30,105010,-1,-1,5025300,20018694,-1,200,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,1,1,1,1,15,15,4,1615,1277,0,80,1,32,1,10,98,0,0,0,30,60,0,33,300,-1,-1,7,-1,7,0,2,27,2,0,100,0,0,627,0,0,0,0,0,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,106,1,1,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,237,0.014,1,1,0,1,1,0,0,1,0,0,0,1,1,30,0,0,6,50,2,10,10,6,0,10,0,127,24,0,0,0,15,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,1800,310,6,6,2,0,40,-1,-1,-1,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,5020000,-1,-1,0,0,0,0,-1,0,279,9,0,550,1.3,-1,14,-1
6250000,[Uncommon] Dueling Shield,1,0,[0|0|0],6100,1500000,0,1,0,750,390,100,35,50,0,0,100,44,39,55,-1,-1,-1,-1,-1,-1,100,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,1,1,1,1,15,15,4,1600,12267,0,90,1,32,1,10,125,0,0,0,70,60,0,58,200,-1,-1,3,-1,7,0,1,57,0,0,100,0,0,0,3,13,0,0,0,0,99,0,0,50,70,0,1,0,0,0,25,25,25,25,3,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,106,1,1,13,13,401000,300,301,401000,310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,57,0.059,0,0,0,1,1,0,0,0,0,0,0,1,1,53,0,0,6,26,2,25,25,6,0,25,0,8000,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,3900,310,6,6,1,0,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,-1,0,0,0,0,-1,1,-1,20,-1
6260000,[Uncommon] Carian Thrusting Shield,1,0,[0|0|0],6100,1500010,0,1,0,750,390,100,30,30,30,0,100,64,36,34,-1,-1,-1,-1,-1,-1,100,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,1,1,1,1,15,15,4,1601,12268,0,90,1,32,1,10,120,36,0,0,75,60,0,64,200,-1,-1,3,-1,7,0,1,57,0,0,100,0,0,0,3,13,0,0,0,0,99,0,0,50,70,0,1,0,0,0,25,25,25,25,3,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,106,1,1,13,13,401000,300,301,401000,310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,57,0.059,0,0,0,1,1,0,0,0,0,0,0,1,1,53,0,0,6,26,2,25,25,6,0,25,0,8000,0,0,0,0,67,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,3900,310,6,6,1,0,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,-1,0,0,0,0,-1,1,-1,20,-1
